TargetID	MF1	MF1-2	MF3	MF3-2	MF6	MF6-2	A1	B1	C1	D1	E1
PPIL5	15.4	16.0	32.1	31.2	44.1	36.8	38.9	22.9	31.1	24.0	33.6
PPM1A	37.9	27.2	5.4	5.2	0.0	9.1	3.1	11.2	2.0	11.5	6.5
PPM1B	44.0	41.8	40.8	46.6	35.7	38.3	47.4	47.4	39.7	40.6	26.6
PPM1D	69.0	71.9	21.0	34.1	37.9	23.9	41.9	7.5	26.6	21.1	8.8
PPM1F	291.1	278.6	276.8	359.2	339.6	230.1	292.9	210.3	320.4	216.8	137.1
PPM1G	272.5	260.8	348.8	394.5	318.2	258.5	309.1	234.8	354.9	282.4	256.3
PPM1H	30.3	33.6	1.3	0.0	12.7	4.3	27.0	15.4	22.5	14.1	11.2
PPM1K	26.8	22.4	13.7	17.0	17.6	19.0	25.2	32.8	32.3	50.6	25.9
PPM1M	196.9	195.1	351.3	396.4	347.0	284.1	267.3	320.8	301.6	377.0	193.1
PPM2C	8.0	14.2	4.9	19.8	18.0	21.1	18.7	13.9	18.6	17.9	13.1
PPME1	217.4	250.5	153.4	146.3	68.8	64.2	87.5	55.1	95.7	35.2	44.3
PPOX	504.0	496.9	355.0	408.0	190.1	157.7	121.7	207.9	188.2	115.7	142.8
PPP1CA	104.3	107.4	164.5	136.8	165.3	243.7	43.1	236.3	99.5	139.0	227.5
PPP1CB	141.9	146.8	153.9	156.0	88.5	137.7	144.7	131.9	94.0	109.4	129.0
PPP1CC	592.0	541.2	713.5	778.0	542.5	724.7	1131.3	594.2	653.4	771.0	608.6
PPP1R10	40.8	36.1	67.9	38.3	41.1	35.3	42.7	32.5	57.0	34.5	30.1
PPP1R11	258.6	239.4	280.1	279.9	613.3	508.6	483.9	423.8	468.2	471.9	427.0
PPP1R12A	55.5	49.8	52.4	52.9	44.3	49.3	67.5	63.7	81.3	43.3	52.0
PPP1R12B	0.6	1.5	6.8	5.4	10.5	4.2	8.6	1.8	3.5	5.0	2.0
PPP1R12C	37.9	52.6	73.6	50.5	43.5	32.8	22.3	43.9	42.5	30.1	38.6
PPP1R13B	12.1	14.7	27.2	31.9	4.3	2.0	15.9	5.4	9.2	9.9	0.0
PPP1R13L	0.5	1.6	4.0	5.3	13.9	6.0	7.5	4.3	6.1	5.0	4.2
PPP1R14A	103.2	114.8	31.3	48.2	151.1	91.5	53.3	27.8	55.4	53.8	30.8
PPP1R14B	191.8	203.9	127.5	116.0	287.5	233.3	89.1	172.8	129.8	140.1	221.1
PPP1R15A	2822.1	2883.9	1219.6	1412.6	1916.9	1675.3	667.7	601.5	541.6	403.6	448.7
PPP1R15B	8.3	8.4	14.6	9.4	10.3	9.8	8.8	8.7	9.1	6.5	8.8
PPP1R16A	58.1	71.0	41.1	43.4	31.3	21.0	24.2	33.0	36.8	25.2	10.1
PPP1R16B	203.3	213.1	138.9	136.0	72.7	89.2	66.4	40.2	69.8	57.3	48.6
PPP1R2	122.5	125.1	352.2	407.4	140.6	170.1	190.5	168.1	140.6	208.3	143.2
PPP1R3B	2.0	2.8	1.6	2.5	1.0	0.5	3.7	0.3	3.1	1.2	3.8
PPP1R3D	12.7	9.7	10.4	5.1	9.2	9.2	29.4	13.2	12.5	19.1	9.4
PPP1R3E	14.9	10.5	44.1	46.9	11.6	9.3	33.6	23.3	42.3	38.8	17.6
PPP1R3F	0.0	0.0	12.2	9.7	7.9	10.7	10.3	3.9	4.2	8.9	2.4
PPP1R7	73.3	67.0	81.3	84.2	115.4	113.5	42.1	114.0	53.0	85.6	91.3
PPP1R8	14.7	10.4	15.4	17.6	13.8	20.0	18.9	24.5	10.8	19.6	23.1
PPP2CA	567.1	561.7	572.4	638.2	671.5	658.5	608.6	495.0	456.8	435.3	441.7
PPP2CB	32.8	29.2	25.7	30.0	35.9	50.2	58.4	33.9	53.2	35.2	46.5
PPP2R1A	364.6	415.6	757.1	707.3	571.6	448.7	544.7	366.8	362.0	304.8	284.6
PPP2R1B	6.9	4.3	5.8	12.6	7.6	14.6	5.4	0.7	4.8	6.7	6.7
PPP2R2A	183.3	154.3	55.5	60.5	98.3	72.4	129.8	84.0	105.6	85.4	86.8
PPP2R2B	35.7	33.9	25.0	24.3	24.1	20.8	21.6	20.0	20.0	16.5	14.2
PPP2R2D	39.3	43.2	54.5	61.1	36.4	43.8	31.7	29.8	20.4	31.2	25.4
PPP2R3A	9.9	7.2	5.3	6.5	12.3	2.7	8.2	13.6	6.7	9.7	4.6
PPP2R3B	5.1	3.2	10.1	6.0	7.8	9.9	0.0	6.5	4.1	8.0	9.7
PPP2R3C	137.8	142.6	176.5	198.1	200.0	235.3	222.9	204.9	176.0	221.8	228.4
PPP2R4	36.2	44.6	51.3	50.1	65.5	60.5	36.3	35.6	47.9	42.4	39.2
PPP2R5A	106.7	113.1	129.6	186.5	106.8	121.0	180.8	178.8	162.2	141.5	134.7
PPP2R5B	141.5	165.6	54.1	53.2	41.1	28.5	24.1	39.9	27.5	17.1	18.7
PPP2R5C	89.1	84.7	94.3	101.4	62.4	111.4	63.4	93.6	79.1	91.6	100.5
PPP2R5D	11.7	9.7	17.6	16.4	34.6	25.5	4.9	27.5	7.2	17.9	23.5
PPP2R5E	132.2	136.0	148.4	130.1	137.4	149.1	264.3	119.9	188.5	218.3	163.4
PPP3CA	7.6	14.8	4.8	14.7	10.0	13.5	18.5	17.6	13.6	12.6	11.9
PPP3CB	154.5	136.0	265.9	249.4	195.1	168.3	293.4	163.1	211.2	178.1	149.5
PPP3CC	86.1	90.6	107.7	105.5	101.6	109.5	82.8	99.7	86.7	131.1	100.9
PPP3R1	364.3	309.0	109.6	104.8	236.0	291.7	99.7	153.6	82.6	161.8	150.7
PPP4C	279.4	274.3	249.1	274.0	285.3	257.2	211.8	253.2	192.0	292.8	183.7
PPP4R1	124.2	118.7	125.1	123.4	110.8	109.5	238.6	143.3	146.9	112.0	124.3
PPP6C	463.2	417.8	544.3	586.6	505.3	488.1	530.9	430.4	275.1	345.8	301.6
PPPDE1	79.2	61.2	58.8	75.4	61.4	87.5	91.3	82.5	76.6	73.4	82.9
PPPDE2	65.8	78.4	114.2	109.1	136.3	128.9	43.9	63.6	49.5	54.5	66.0
PPRC1	96.8	113.2	79.4	69.2	74.5	78.1	84.0	52.1	81.1	69.5	64.4
PPT1	708.4	649.2	870.1	903.1	1634.2	1717.9	2310.6	1255.5	1306.8	1073.3	1224.4
PPT2	9.9	11.9	10.0	8.1	15.2	9.6	17.2	9.0	11.8	6.7	13.0
PPTC7	32.4	22.2	17.7	8.8	14.6	31.3	68.7	50.7	57.7	74.7	71.4
PPWD1	65.0	75.3	95.4	89.6	14.9	49.4	18.2	78.0	24.3	127.3	79.6
PQBP1	59.7	69.5	54.1	46.3	51.1	50.0	12.2	48.1	26.6	39.4	52.6
PQLC1	1717.9	1559.5	715.4	750.2	832.7	733.8	663.0	566.4	506.7	552.2	428.9
PQLC3	162.4	145.5	219.8	229.4	229.7	344.6	319.3	310.1	233.8	334.7	267.7
PRAF2	29.2	36.3	20.1	24.9	28.6	22.1	26.4	23.9	34.1	17.7	31.6
PRAGMIN	17.3	6.2	55.4	45.6	30.2	16.9	93.6	86.5	156.1	156.7	86.6
PRAM1	103.9	115.6	90.9	89.0	159.5	103.9	270.5	342.4	229.6	275.3	168.6
PRAMEF17	3.5	7.8	4.1	9.7	7.9	1.1	3.6	6.5	9.4	4.0	7.7
PRC1	268.9	235.4	351.6	336.8	281.1	260.0	393.9	261.7	398.4	192.7	233.7
PRCC	24.7	36.0	27.7	27.4	23.7	24.4	18.9	29.4	15.6	20.0	23.4
PRCP	276.8	280.4	310.1	351.1	692.2	586.1	610.5	298.8	392.1	343.6	353.2
PRDM1	17.4	13.4	17.2	18.9	57.9	53.7	22.4	17.3	23.1	28.7	24.5
PRDM10	6.8	12.7	9.8	6.8	8.8	14.0	22.0	16.0	15.2	17.7	13.2
PRDM4	104.3	101.4	132.8	143.3	113.6	86.7	125.1	81.7	128.0	111.7	87.1
PRDM8	85.1	67.4	104.0	101.9	81.2	91.7	39.9	56.7	47.8	71.2	68.3
PRDM9	6.9	5.7	9.1	9.7	4.4	5.6	2.1	0.0	4.1	2.5	7.8
PRDX1	715.3	673.2	695.1	763.8	949.6	906.4	737.4	588.3	596.7	608.5	655.9
PRDX2	388.8	389.8	541.6	450.0	352.6	674.5	91.6	648.6	200.7	334.9	498.8
PRDX3	176.6	162.3	247.7	267.4	150.2	470.6	412.7	352.6	326.4	431.9	483.7
PRDX4	168.9	167.9	143.4	171.9	368.3	322.5	308.5	176.3	342.8	163.1	230.8
PRDX5	613.5	603.3	819.8	652.4	840.7	615.7	394.4	484.1	516.1	430.2	500.7
PRDX6	554.7	514.7	460.5	470.7	489.4	528.7	541.6	465.2	459.9	501.5	515.8
PREB	39.5	46.9	67.7	72.3	88.9	61.9	63.2	65.6	57.7	50.6	62.9
PREI3	40.1	39.1	42.0	48.3	34.4	44.4	50.0	30.2	29.3	29.9	27.9
PRELID1	136.4	155.9	188.7	165.3	323.3	228.4	203.8	220.9	222.6	177.9	205.2
PREP	42.7	50.1	24.4	24.7	36.0	43.7	77.9	50.3	50.1	61.6	49.5
PREPL	11.9	12.0	27.4	16.3	17.0	17.9	25.1	18.9	28.8	21.3	17.6
PREX1	37.9	30.5	41.2	32.4	52.9	55.6	11.1	44.3	17.0	36.9	48.9
PRF1	218.3	294.0	686.4	480.0	616.5	652.1	267.2	406.5	362.2	268.2	412.3
PRG2	96.3	95.1	47.6	42.7	93.6	89.7	110.6	116.2	90.9	74.7	93.6
PRG4	4.5	0.0	3.5	6.7	7.3	0.8	4.6	4.6	10.4	2.9	5.0
PRIC285	139.3	156.1	115.5	101.7	212.0	185.4	77.1	91.1	69.5	122.9	35.3
PRICKLE1	11.4	9.9	12.8	6.4	30.5	17.4	14.8	8.7	28.3	12.7	9.1
PRICKLE2	9.8	13.6	4.2	23.0	10.7	6.2	9.4	12.1	6.2	8.9	3.3
PRICKLE4	451.3	490.1	747.2	716.7	811.0	846.6	785.5	605.3	680.6	509.1	613.3
PRIM1	76.2	75.3	98.0	123.0	114.2	162.0	198.2	110.9	157.7	141.7	172.4
PRIM2A	8.3	5.4	0.7	7.2	4.0	13.2	4.7	12.1	5.4	6.9	11.2
PRKAA1	80.6	80.7	119.3	125.0	94.9	83.1	98.4	114.5	98.2	99.6	62.4
PRKAB1	101.0	112.9	98.7	106.7	68.0	64.9	113.0	67.0	124.9	48.1	70.1
PRKAB2	27.6	28.6	23.4	20.8	27.2	19.5	42.4	23.6	20.9	28.1	15.6
PRKACB	10.8	9.5	12.4	6.3	6.1	15.5	5.1	6.5	7.5	8.4	9.7
PRKAG1	39.2	46.4	57.0	45.3	47.0	59.3	15.5	61.0	31.0	37.8	67.6
PRKAG2	16.3	10.1	16.9	12.2	18.8	33.6	12.4	19.4	6.8	22.0	24.6
PRKAR1A	91.2	78.7	219.6	202.1	182.9	286.9	263.0	245.1	326.2	257.1	375.5
PRKAR1B	0.2	5.5	5.5	7.3	3.9	9.7	7.2	13.0	9.2	8.2	14.9
PRKAR2A	9.7	6.0	8.7	6.9	7.8	3.3	9.9	6.6	5.9	13.9	24.4
PRKCA	18.1	16.5	141.9	102.1	40.0	29.4	86.3	69.4	68.4	79.0	60.1
PRKCABP	8.9	15.3	4.4	11.7	8.9	8.9	11.5	3.2	8.8	8.1	5.0
PRKCB	95.5	90.6	168.2	181.3	100.0	161.2	196.8	152.6	152.4	167.9	178.8
PRKCB1	202.3	175.3	234.2	216.5	415.3	386.2	592.8	393.0	520.5	429.1	421.1
PRKCD	94.7	94.5	80.2	87.2	149.8	143.3	357.1	231.2	290.3	260.9	182.9
PRKCDBP	5.3	3.0	4.8	3.4	18.0	8.9	12.9	21.7	22.7	36.6	25.0
PRKCH	311.4	264.2	557.7	533.8	261.1	380.4	350.0	245.1	264.4	403.4	282.1
PRKCI	25.5	28.5	36.5	25.5	25.0	23.0	25.6	13.9	20.4	13.8	5.9
PRKCQ	122.8	132.2	140.5	136.7	134.5	120.9	106.4	69.7	112.2	103.3	103.7
PRKCSH	56.0	72.8	70.4	62.2	94.2	73.9	73.8	94.9	90.7	93.3	106.9
PRKCZ	8.3	10.2	16.9	18.6	15.6	9.8	9.6	12.0	11.1	10.6	3.1
PRKD2	32.3	32.5	36.6	35.0	31.0	27.5	8.9	45.5	13.1	23.2	24.2
PRKDC	23.0	24.0	14.9	20.8	16.4	13.7	14.3	11.3	7.3	12.0	15.0
PRKRA	127.5	123.8	94.7	128.7	126.1	106.8	149.3	91.8	115.6	132.6	115.8
PRKRIP1	50.5	72.4	51.9	60.0	29.3	21.4	49.9	51.4	49.6	36.9	31.7
PRKRIR	231.1	168.5	367.6	463.8	332.1	390.9	542.5	242.7	350.3	396.1	356.8
PRKX	53.5	56.6	34.1	34.4	30.8	38.5	21.0	36.6	26.0	35.5	26.2
PRKY	0.1	3.1	42.0	25.1	14.1	13.6	15.8	43.7	0.4	0.0	41.5
PRMT1	165.9	171.4	124.3	93.9	202.0	202.3	74.5	136.7	87.1	134.8	155.2
PRMT10	42.5	33.7	21.0	16.0	22.6	21.1	24.8	23.1	21.4	23.6	14.3
PRMT2	47.6	56.0	124.7	116.8	67.6	76.9	55.8	89.8	75.9	98.9	77.4
PRMT3	115.6	86.3	91.2	104.5	89.3	97.9	155.6	53.1	108.1	81.8	56.1
PRMT5	61.6	60.2	53.4	73.4	65.2	56.9	57.1	41.8	55.2	43.9	53.4
PRMT6	37.0	40.1	56.8	62.4	50.2	81.7	79.5	57.6	64.0	74.1	81.9
PRNP	255.6	220.7	365.9	377.1	340.7	505.8	616.4	470.3	354.0	474.6	432.3
PRNPIP	16.4	22.0	26.8	25.6	30.0	18.3	23.7	11.6	19.6	16.1	15.2
PRO0628	47.4	37.4	6.3	9.8	9.4	3.9	20.3	10.5	12.2	37.2	10.4
PRO1853	43.0	25.6	30.0	32.6	40.1	17.5	38.8	62.5	59.8	56.4	46.4
PROCA1	4.7	2.3	8.8	5.0	7.3	6.2	8.7	6.8	3.1	3.6	7.0
PROCR	3.2	2.1	4.7	4.9	3.6	7.2	17.9	5.9	4.4	7.2	6.7
PROK1	3.3	0.0	8.3	10.6	10.5	6.6	11.4	3.9	11.1	4.8	2.2
PROK2	21.1	20.6	70.8	77.1	42.5	56.4	215.9	74.7	78.0	64.1	50.6
PROM1	123.7	118.8	29.4	20.7	105.9	70.8	141.3	99.9	113.5	58.6	181.4
PROS1	165.0	139.2	29.9	24.7	223.1	222.5	54.0	1.0	46.4	6.8	1.3
PROSC	148.8	154.8	140.2	152.3	160.7	175.2	265.9	187.8	202.3	287.9	225.6
PROX2	5.1	8.8	5.6	2.2	8.3	0.5	6.6	9.7	0.7	4.5	7.0
PRPF18	34.2	56.4	42.0	57.9	52.2	60.6	25.6	32.2	23.0	51.1	47.0
PRPF19	105.5	128.0	129.4	103.7	157.2	115.7	94.3	103.0	131.3	99.6	135.7
PRPF3	273.7	228.1	224.8	223.7	178.9	174.7	264.2	268.2	254.0	257.6	258.6
PRPF31	236.1	267.2	276.5	216.3	207.3	217.2	79.8	245.7	93.6	267.4	214.6
PRPF38A	42.5	46.6	47.8	49.0	37.1	40.6	55.1	47.4	43.4	42.9	32.6
PRPF38B	34.5	26.9	22.1	33.2	15.1	23.7	54.8	38.0	39.9	47.7	42.3
PRPF4	107.3	99.7	128.9	134.8	90.5	126.4	164.5	152.7	164.0	190.1	173.9
PRPF40A	15.2	9.1	8.8	8.4	8.8	10.8	27.9	24.4	58.1	30.9	35.6
PRPF4B	43.2	44.1	52.4	62.7	26.3	26.2	38.0	53.6	43.7	50.2	43.3
PRPF6	27.0	11.1	11.6	4.1	11.0	24.6	3.8	20.8	7.5	13.3	31.7
PRPF8	599.2	663.5	755.3	619.2	353.8	476.9	453.7	572.8	511.9	355.9	585.3
PRPS1	97.9	104.4	188.2	132.0	122.4	155.4	167.2	153.7	142.9	160.8	143.0
PRPS2	46.8	48.4	72.9	84.8	80.8	97.4	90.9	61.7	69.1	61.8	87.4
PRPSAP1	118.2	134.0	120.3	140.4	135.5	140.9	197.4	161.3	177.8	187.8	177.8
PRPSAP2	103.2	94.2	123.5	149.6	80.9	98.4	141.1	95.7	119.6	149.9	97.3
PRR13	1023.4	949.0	1072.0	987.8	1363.7	1350.8	1345.8	1209.5	1081.9	1141.3	964.0
PRR14	489.6	487.4	440.4	571.6	380.2	254.5	366.4	366.2	349.0	442.5	247.8
PRR15L	11.0	4.1	3.9	3.2	6.2	3.4	10.1	3.8	9.7	2.7	2.6
PRR22	14.5	14.5	17.6	16.1	2.8	11.5	0.2	4.6	1.4	6.1	8.9
PRR3	22.1	14.0	16.9	16.8	17.5	11.4	28.6	14.1	12.3	14.7	16.8
PRR5	105.1	123.8	107.4	86.8	56.8	56.7	21.5	69.7	21.1	27.6	42.6
PRR7	16.8	23.7	13.6	13.1	53.3	47.2	4.8	11.0	0.0	11.9	3.7
PRR8	16.2	27.6	4.3	7.0	12.3	14.7	11.2	1.2	8.0	7.2	6.6
PRRC1	78.1	51.0	77.4	77.6	42.5	53.1	128.3	44.7	99.8	73.1	69.7
PRRG4	43.6	45.9	28.0	34.6	52.7	13.7	37.5	44.4	56.9	42.6	43.4
PRRT1	18.5	4.3	8.4	9.4	1.7	9.4	0.9	7.0	0.0	7.5	9.3
PRRT2	2.5	13.0	6.7	6.3	5.2	7.8	3.9	1.4	4.4	3.2	5.2
PRRT3	86.2	85.8	20.7	29.4	20.0	16.2	7.7	2.4	9.7	16.6	11.0
PRSS21	30.4	45.6	0.0	1.5	8.6	2.7	8.5	2.5	5.9	3.4	3.0
PRSS23	68.8	57.5	30.2	46.8	68.8	37.0	24.6	25.9	18.5	17.9	21.7
PRSS36	10.1	7.3	7.6	9.1	2.6	6.5	7.8	13.5	3.5	5.8	7.5
PRSS7	1.4	6.5	2.7	7.4	5.1	0.2	3.4	5.2	3.5	3.6	6.0
PRSS8	2.1	3.9	3.8	0.0	7.4	8.0	1.0	3.8	6.7	5.1	5.3
PRSSL1	492.2	518.8	20.4	16.4	136.3	131.3	54.4	220.3	75.2	164.3	439.9
PRTFDC1	29.5	18.7	3.1	0.0	18.1	24.8	9.6	4.2	8.7	3.3	1.6
PRTN3	67.5	114.6	76.2	59.8	56.6	49.2	226.6	380.0	518.0	210.3	969.2
PRUNE	12.7	16.9	36.2	35.3	39.8	31.8	32.7	30.4	35.8	28.8	29.0
PSAP	1932.0	1805.0	2320.7	2886.9	4085.1	3296.9	4150.5	2213.8	3088.9	2390.3	1843.4
PSCD1	574.5	642.9	1147.4	1286.6	434.3	575.2	431.9	517.0	573.8	566.1	401.7
PSCD2	28.5	38.6	15.9	22.4	32.1	29.6	11.3	27.4	18.1	18.4	13.3
PSCD4	195.8	170.8	230.8	294.0	260.1	183.5	209.0	160.0	182.8	309.0	100.4
PSCDBP	64.9	57.6	209.0	217.3	206.4	186.1	68.4	70.5	83.6	94.0	99.9
PSD4	45.1	71.6	100.0	100.9	80.5	69.5	95.3	95.8	131.7	82.6	52.7
PSEN2	11.1	13.1	11.3	5.7	22.3	21.0	14.9	4.6	10.3	9.4	5.4
PSENEN	38.0	41.4	34.3	21.1	55.7	22.0	28.2	21.7	10.8	11.5	19.3
PSIP1	46.3	46.8	69.8	85.7	39.7	52.3	68.5	58.7	55.5	44.6	51.4
PSMA1	224.1	212.8	210.4	236.0	169.1	271.4	345.6	235.7	228.1	231.7	269.4
PSMA2	53.0	45.1	78.1	76.8	76.5	80.2	85.6	52.9	58.0	66.1	78.4
PSMA3	146.1	144.7	186.1	172.8	173.3	331.1	154.4	196.6	167.1	202.8	272.3
PSMA4	373.2	351.4	425.0	465.8	599.1	779.6	497.9	496.7	349.0	500.6	509.3
PSMA5	416.6	458.5	533.6	603.2	1092.7	938.8	976.5	600.0	885.4	613.3	657.0
PSMA6	811.4	875.8	876.7	905.9	1223.1	1379.2	1083.8	943.1	967.6	944.0	1002.2
PSMA7	22.2	18.3	1.0	14.8	10.4	6.9	5.1	17.2	6.1	17.4	1.4
PSMB1	1466.8	1335.7	1446.9	1580.5	1887.5	1881.7	2188.4	1282.8	1849.1	1200.8	1322.6
PSMB10	1246.7	1489.9	1744.4	1863.0	3012.7	2183.8	1419.6	1458.3	1491.2	1521.1	1360.6
PSMB2	231.0	231.6	272.1	290.9	470.4	439.9	309.7	262.3	341.0	275.8	385.4
PSMB3	581.0	606.7	925.8	1068.2	1785.5	1244.0	1177.4	773.6	928.3	710.9	669.4
PSMB4	555.5	618.3	660.3	698.8	624.3	599.2	722.9	613.3	497.5	605.9	587.4
PSMB5	121.0	122.7	136.0	148.4	205.8	198.7	77.0	169.1	93.8	146.9	194.4
PSMB6	745.0	771.0	894.9	1084.2	1360.6	1025.8	953.3	871.4	784.4	811.0	845.8
PSMB7	182.3	211.1	263.1	274.6	472.7	419.6	322.9	387.2	436.7	354.4	530.9
PSMB8	107.3	98.0	83.1	66.1	219.7	191.5	105.8	164.9	141.0	174.5	194.3
PSMB9	84.1	116.7	107.5	93.7	163.6	186.0	30.2	97.6	26.8	63.7	51.8
PSMC1	874.9	800.6	820.8	771.2	812.7	940.9	762.5	882.6	754.2	801.0	899.5
PSMC2	397.9	379.5	363.8	445.9	415.3	501.5	414.0	432.5	299.1	417.6	450.0
PSMC3	162.4	172.5	264.2	292.9	284.2	218.9	106.5	158.5	190.9	121.6	141.4
PSMC3IP	3.7	1.6	5.1	1.2	5.3	6.8	0.9	7.1	0.7	8.8	8.8
PSMC4	26.2	25.8	14.8	13.3	8.5	69.8	2.9	71.6	12.3	47.0	89.5
PSMC5	380.6	456.4	712.8	791.3	658.6	550.0	365.2	463.8	533.2	475.4	468.2
PSMC6	134.9	121.5	133.2	149.0	92.3	175.6	166.2	142.2	174.4	164.6	153.1
PSMD1	138.9	140.7	197.5	211.4	229.0	194.6	197.9	171.2	195.4	161.5	190.1
PSMD10	70.8	64.0	83.6	85.7	74.4	130.5	73.3	97.6	55.5	81.2	106.8
PSMD11	14.2	16.2	15.1	6.8	17.5	20.8	21.8	9.9	14.6	17.3	13.4
PSMD12	1090.4	1140.5	687.9	686.9	968.5	531.1	1017.6	1159.4	1304.4	1005.7	863.6
PSMD13	22.5	28.5	17.3	17.1	17.4	25.1	6.5	18.4	9.2	17.9	14.9
PSMD14	178.3	173.3	239.8	267.3	259.7	310.6	224.9	223.1	250.4	225.5	316.6
PSMD2	167.4	181.2	188.5	178.1	164.4	137.3	131.6	154.7	134.5	124.0	111.3
PSMD3	17.1	32.0	24.2	18.9	29.1	23.3	3.9	27.4	8.0	11.5	19.2
PSMD4	191.4	223.1	312.1	298.5	229.4	243.0	82.7	202.2	119.5	184.0	205.8
PSMD5	15.1	18.7	16.5	20.0	30.0	18.1	31.3	14.2	24.0	16.2	21.5
PSMD6	572.7	563.1	557.9	581.1	561.2	798.3	783.7	590.6	576.6	556.0	694.0
PSMD7	173.3	163.4	156.2	135.8	171.9	217.0	227.9	191.8	180.9	249.5	188.4
PSMD8	79.1	68.1	80.8	85.0	92.8	60.2	44.3	43.7	51.4	60.9	63.1
PSMD9	17.3	15.8	31.1	40.1	26.6	24.7	24.5	21.9	22.5	13.2	24.2
PSME1	950.9	921.8	973.4	1134.1	1260.3	1388.3	870.7	858.3	799.3	791.0	776.2
PSME2	1093.7	1017.7	984.6	894.9	2500.9	2440.2	559.5	1172.1	707.3	969.2	1071.6
PSME3	47.4	45.3	69.5	66.6	86.0	82.6	107.8	54.1	69.3	90.6	56.7
PSME4	1151.5	1091.1	763.9	917.2	340.9	238.4	291.3	235.0	210.8	258.8	195.0
PSMF1	438.3	383.7	323.1	388.9	168.9	144.0	169.6	178.0	194.7	169.8	152.8
PSMG1	161.3	158.5	136.0	125.3	188.0	224.4	287.1	169.6	259.8	189.4	242.0
PSMG2	312.3	323.5	353.2	348.5	243.2	451.0	464.5	455.0	325.2	524.3	519.1
PSMG3	14.0	18.7	29.7	29.3	32.6	15.6	15.6	8.0	19.3	11.7	15.4
PSMG4	43.7	53.6	84.0	65.3	64.6	65.3	67.3	67.8	65.6	66.2	81.5
PSORS1C1	0.0	5.8	1.3	3.3	5.3	4.4	2.4	3.0	2.6	2.3	5.0
PSPC1	42.0	46.9	47.3	57.4	38.2	53.3	37.1	41.9	34.7	45.5	42.1
PSPH	7.0	6.8	3.5	0.0	3.5	9.6	8.3	5.1	2.8	5.2	13.6
PSRC1	0.3	5.6	2.5	4.8	9.0	6.2	15.6	11.5	13.5	8.8	9.2
PSTK	3.9	6.2	2.1	7.1	9.8	5.5	4.5	4.8	0.0	8.8	7.3
PSTPIP1	80.3	74.5	119.1	119.8	96.0	48.7	108.7	87.3	81.5	101.4	57.4
PSTPIP2	214.6	227.9	97.5	96.7	313.2	316.4	175.3	195.5	139.5	114.9	69.1
PTAFR	25.8	33.9	41.3	36.0	142.4	127.4	87.1	103.6	72.1	85.1	53.8
PTAR1	73.8	72.1	97.4	104.8	41.1	48.1	91.4	48.1	77.4	67.6	48.5
PTBP1	1796.1	1764.0	1689.4	1605.6	1511.4	1542.5	1666.0	1248.1	1501.3	1172.2	1146.0
PTBP2	83.3	76.9	40.6	50.8	34.7	41.8	43.9	38.6	44.7	38.2	40.4
PTCD1	57.5	70.6	85.2	90.8	55.2	42.8	74.8	47.9	76.3	70.9	32.7
PTCD2	2.0	0.6	1.7	3.5	2.1	5.3	8.9	0.5	9.9	11.7	7.9
PTCRA	21.8	22.7	3.3	1.6	45.2	24.9	15.0	4.0	22.2	8.5	6.8
PTDSS1	264.7	299.6	171.8	153.2	216.9	175.4	387.3	308.0	281.1	209.6	307.2
PTDSS2	70.5	72.8	57.2	52.1	44.9	34.0	21.8	24.6	23.3	30.2	24.6
PTEN	137.8	131.6	187.1	180.3	106.3	138.9	201.3	140.7	142.4	158.1	135.4
PTGDR	3.6	3.3	24.1	27.8	3.1	6.2	11.6	14.0	3.3	16.8	4.5
PTGDS	65.1	87.5	44.4	44.3	215.0	175.0	35.9	48.0	45.2	42.4	131.8
PTGER2	41.9	39.6	70.8	80.2	196.1	244.9	178.5	82.4	150.5	159.4	142.1
PTGER4	267.8	250.6	347.2	333.7	532.3	541.2	447.2	214.5	331.7	286.1	351.9
PTGES2	76.9	95.1	74.6	87.3	87.8	74.6	43.9	76.8	67.7	53.3	53.3
PTGES3	247.4	205.5	220.4	203.3	156.7	229.2	220.3	185.0	205.6	235.1	304.7
PTGIR	8.8	19.0	5.6	0.3	23.4	18.7	4.5	4.9	7.3	1.2	0.1
PTGR1	12.9	10.9	5.9	6.4	18.0	15.1	4.9	5.1	4.0	5.7	6.2
PTGR2	47.5	40.7	22.3	29.2	41.9	8.7	35.6	44.3	57.1	69.2	38.2
PTGS1	248.5	227.9	12.3	7.8	139.6	125.2	56.9	23.3	54.6	33.5	26.0
PTGS2	121.3	118.1	66.0	79.0	645.3	673.9	114.9	65.6	111.7	62.5	78.0
PTH2R	23.9	31.7	4.1	0.0	13.4	12.1	9.8	6.1	3.5	5.5	15.8
PTK2	56.4	41.6	42.2	30.9	65.4	65.3	74.0	25.0	57.3	30.2	34.0
PTK2B	46.1	65.6	54.8	47.2	28.0	30.7	45.8	58.6	38.9	26.7	40.5
PTK7	14.5	6.4	5.1	3.2	1.7	4.3	4.5	4.0	0.0	1.7	1.0
PTMA	355.9	394.9	446.5	407.2	417.8	446.5	405.2	271.4	454.7	369.4	491.8
PTMS	96.1	94.0	25.7	21.0	80.2	48.4	19.2	37.7	30.8	9.2	35.1
PTOV1	438.1	502.5	421.3	446.2	292.5	205.3	226.2	230.7	243.7	263.1	205.2
PTP4A1	19.0	21.9	48.3	30.8	16.9	34.7	33.4	32.0	25.7	35.7	44.6
